,Stock,Quantity,Month,MFundName,Fund Size
289,CBBL,11479,Mangsir 2078,LEMF,1250000000
290,CBL,50762,Mangsir 2078,LEMF,1250000000
291,CCBL,65434,Mangsir 2078,LEMF,1250000000
292,CHCL,52707,Mangsir 2078,LEMF,1250000000
293,CIT,1377,Mangsir 2078,LEMF,1250000000
294,CZBIL,42003,Mangsir 2078,LEMF,1250000000
295,CMF1,1025435,Mangsir 2078,LEMF,1250000000
296,EBL,52900,Mangsir 2078,LEMF,1250000000
297,EDBL,6,Mangsir 2078,LEMF,1250000000
298,GBIME,86872,Mangsir 2078,LEMF,1250000000
299,GIC,1959,Mangsir 2078,LEMF,1250000000
300,GBLBS,13369,Mangsir 2078,LEMF,1250000000
301,GLICL,50611,Mangsir 2078,LEMF,1250000000
302,HBL,24136,Mangsir 2078,LEMF,1250000000
303,HGI,39351,Mangsir 2078,LEMF,1250000000
304,HDL,7682,Mangsir 2078,LEMF,1250000000
305,IGI,1,Mangsir 2078,LEMF,1250000000
306,JBLB,4996,Mangsir 2078,LEMF,1250000000
307,JLI,7538,Mangsir 2078,LEMF,1250000000
308,KBL,14301,Mangsir 2078,LEMF,1250000000
309,LBBL,8872,Mangsir 2078,LEMF,1250000000
310,LGIL,8816,Mangsir 2078,LEMF,1250000000
311,MLBSL,138,Mangsir 2078,LEMF,1250000000
312,MBL,65313,Mangsir 2078,LEMF,1250000000
313,MMFDB,1988,Mangsir 2078,LEMF,1250000000
314,MNBBL,536,Mangsir 2078,LEMF,1250000000
315,NABIL,6652,Mangsir 2078,LEMF,1250000000
316,NBF2,450000,Mangsir 2078,LEMF,1250000000
317,NLICL,46641,Mangsir 2078,LEMF,1250000000
318,NBB,35047,Mangsir 2078,LEMF,1250000000
319,NBL,33414,Mangsir 2078,LEMF,1250000000
320,NCCB,5513,Mangsir 2078,LEMF,1250000000
321,NIL,21314,Mangsir 2078,LEMF,1250000000
322,NIFRA,258021,Mangsir 2078,LEMF,1250000000
323,NICL,25519,Mangsir 2078,LEMF,1250000000
324,NIBPO,64692,Mangsir 2078,LEMF,1250000000
325,NLIC,9825,Mangsir 2078,LEMF,1250000000
326,NRIC,16706,Mangsir 2078,LEMF,1250000000
327,NICA,12195,Mangsir 2078,LEMF,1250000000
328,NICLBSL,1266,Mangsir 2078,LEMF,1250000000
329,NLBBL,200,Mangsir 2078,LEMF,1250000000
330,NLG,22411,Mangsir 2078,LEMF,1250000000
331,NMBMF,1,Mangsir 2078,LEMF,1250000000
332,NMB,39533,Mangsir 2078,LEMF,1250000000
333,NRN,9500,Mangsir 2078,LEMF,1250000000
334,NUBL,11608,Mangsir 2078,LEMF,1250000000
335,NYADI,2658,Mangsir 2078,LEMF,1250000000
336,PCBL,44251,Mangsir 2078,LEMF,1250000000
337,PRVU,50845,Mangsir 2078,LEMF,1250000000
338,PRIN,2006,Mangsir 2078,LEMF,1250000000
339,PLI,1918,Mangsir 2078,LEMF,1250000000
340,PIC,13717,Mangsir 2078,LEMF,1250000000
341,PICL,22091,Mangsir 2078,LEMF,1250000000
342,RLI,1182,Mangsir 2078,LEMF,1250000000
343,RMDC,4946,Mangsir 2078,LEMF,1250000000
344,SDLBSL,204,Mangsir 2078,LEMF,1250000000
345,SKBBL,4068,Mangsir 2078,LEMF,1250000000
346,SGI,959,Mangsir 2078,LEMF,1250000000
347,SLI,14078,Mangsir 2078,LEMF,1250000000
348,SANIMA,21441,Mangsir 2078,LEMF,1250000000
349,SBI,53721,Mangsir 2078,LEMF,1250000000
350,SBL,16714,Mangsir 2078,LEMF,1250000000
351,SCB,22864,Mangsir 2078,LEMF,1250000000
352,SICL,9414,Mangsir 2078,LEMF,1250000000
353,SIL,2818,Mangsir 2078,LEMF,1250000000
354,SLBBL,1775,Mangsir 2078,LEMF,1250000000
355,SRBL,54227,Mangsir 2078,LEMF,1250000000
356,SLICL,18110,Mangsir 2078,LEMF,1250000000
357,SWBBL,1048,Mangsir 2078,LEMF,1250000000
358,ULI,10134,Mangsir 2078,LEMF,1250000000
359,UMRH,1,Mangsir 2078,LEMF,1250000000
360,UIC,8655,Mangsir 2078,LEMF,1250000000
361,USLB,386,Mangsir 2078,LEMF,1250000000
362,ADBL,46434,Mangsir 2078,LUK,652623600
363,API,5700,Mangsir 2078,LUK,652623600
364,BOKL,54722,Mangsir 2078,LUK,652623600
365,BPCL,8349,Mangsir 2078,LUK,652623600
366,CBBL,8500,Mangsir 2078,LUK,652623600
367,CBL,17000,Mangsir 2078,LUK,652623600
368,CCBL,12687,Mangsir 2078,LUK,652623600
369,CHCL,14853,Mangsir 2078,LUK,652623600
370,CZBIL,37719,Mangsir 2078,LUK,652623600
371,EBL,19506,Mangsir 2078,LUK,652623600
372,FMDBL,8000,Mangsir 2078,LUK,652623600
373,GBBL,16000,Mangsir 2078,LUK,652623600
374,GBIME,24260,Mangsir 2078,LUK,652623600
375,GBLBS,11300,Mangsir 2078,LUK,652623600
376,GLICL,10095,Mangsir 2078,LUK,652623600
377,HGI,8104,Mangsir 2078,LUK,652623600
378,HDL,300,Mangsir 2078,LUK,652623600
379,JBLB,609,Mangsir 2078,LUK,652623600
380,KSBBL,1500,Mangsir 2078,LUK,652623600
381,KBL,29296,Mangsir 2078,LUK,652623600
382,LGIL,9477,Mangsir 2078,LUK,652623600
383,MBL,6897,Mangsir 2078,LUK,652623600
384,MEGA,32559,Mangsir 2078,LUK,652623600
385,NABIL,12000,Mangsir 2078,LUK,652623600
386,NBF2,152800,Mangsir 2078,LUK,652623600
387,NEF,22722,Mangsir 2078,LUK,652623600
388,NLICL,21818,Mangsir 2078,LUK,652623600
389,NBB,39290,Mangsir 2078,LUK,652623600
390,NBL,44720,Mangsir 2078,LUK,652623600
391,NCCB,13825,Mangsir 2078,LUK,652623600
392,NIFRA,30732,Mangsir 2078,LUK,652623600
393,NICL,15433,Mangsir 2078,LUK,652623600
394,NIBPO,29415,Mangsir 2078,LUK,652623600
395,NLIC,1334,Mangsir 2078,LUK,652623600
396,NRIC,7426,Mangsir 2078,LUK,652623600
397,NIBLSF,250000,Mangsir 2078,LUK,652623600
398,NICBF,399700,Mangsir 2078,LUK,652623600
399,NICA,6771,Mangsir 2078,LUK,652623600
400,NLG,8712,Mangsir 2078,LUK,652623600
401,NMB50,46500,Mangsir 2078,LUK,652623600
402,NMBHF1,34810,Mangsir 2078,LUK,652623600
403,NMB,43054,Mangsir 2078,LUK,652623600
404,NRN,7460,Mangsir 2078,LUK,652623600
405,NUBL,9490,Mangsir 2078,LUK,652623600
406,PCBL,11240,Mangsir 2078,LUK,652623600
407,PRVU,20556,Mangsir 2078,LUK,652623600
408,PRIN,6011,Mangsir 2078,LUK,652623600
409,PIC,9200,Mangsir 2078,LUK,652623600
410,PICL,11931,Mangsir 2078,LUK,652623600
411,RMDC,8000,Mangsir 2078,LUK,652623600
412,SLI,6470,Mangsir 2078,LUK,652623600
413,SANIMA,49166,Mangsir 2078,LUK,652623600
414,SBL,38472,Mangsir 2078,LUK,652623600
415,SCB,17463,Mangsir 2078,LUK,652623600
416,SHINE,23000,Mangsir 2078,LUK,652623600
417,SICL,7667,Mangsir 2078,LUK,652623600
418,SFMF,30000,Mangsir 2078,LUK,652623600
419,SRBL,13421,Mangsir 2078,LUK,652623600
420,SLICL,9000,Mangsir 2078,LUK,652623600
421,UPPER,2182,Mangsir 2078,LUK,652623600
422,ADBL,2500,Mangsir 2078,NADDF,498984500
423,NBL,7640,Mangsir 2078,NADDF,498984500
424,SANIMA,4000,Mangsir 2078,NADDF,498984500
425,CCBL,6000,Mangsir 2078,NADDF,498984500
426,SRBL,2500,Mangsir 2078,NADDF,498984500
427,GBIME,1000,Mangsir 2078,NADDF,498984500
428,PCBL,4750,Mangsir 2078,NADDF,498984500
429,NABIL,1000,Mangsir 2078,NADDF,498984500
430,KSBBL,2500,Mangsir 2078,NADDF,498984500
431,CBBL,2000,Mangsir 2078,NADDF,498984500
432,MLBSL,364,Mangsir 2078,NADDF,498984500
433,NUBL,1000,Mangsir 2078,NADDF,498984500
434,JBLB,3000,Mangsir 2078,NADDF,498984500
435,MKLB,696,Mangsir 2078,NADDF,498984500
436,MLBS,354,Mangsir 2078,NADDF,498984500
437,ALICL,1250,Mangsir 2078,NADDF,498984500
438,NLICL,5500,Mangsir 2078,NADDF,498984500
439,NLIC,1000,Mangsir 2078,NADDF,498984500
440,SLICL,1000,Mangsir 2078,NADDF,498984500
441,ULI,5350,Mangsir 2078,NADDF,498984500
442,SLI,5000,Mangsir 2078,NADDF,498984500
443,AIL,1000,Mangsir 2078,NADDF,498984500
444,EIC,1151,Mangsir 2078,NADDF,498984500
445,GIC,2000,Mangsir 2078,NADDF,498984500
446,HGI,2575,Mangsir 2078,NADDF,498984500
447,IGI,1675,Mangsir 2078,NADDF,498984500
448,LGIL,1600,Mangsir 2078,NADDF,498984500
449,NICL,1500,Mangsir 2078,NADDF,498984500
450,NLG,4130,Mangsir 2078,NADDF,498984500
451,PRIN,200,Mangsir 2078,NADDF,498984500
452,PIC,1250,Mangsir 2078,NADDF,498984500
453,PICL,2410,Mangsir 2078,NADDF,498984500
454,SICL,2566,Mangsir 2078,NADDF,498984500
455,SIL,1680,Mangsir 2078,NADDF,498984500
456,UIC,1500,Mangsir 2078,NADDF,498984500
457,NIL,4042,Mangsir 2078,NADDF,498984500
458,PSF,300000,Mangsir 2078,NADDF,498984500
459,KEF,500000,Mangsir 2078,NADDF,498984500
460,RMF1,2500000,Mangsir 2078,NADDF,498984500
461,MKJC,394,Mangsir 2078,NADDF,498984500
462,SAHAS,4333,Mangsir 2078,NADDF,498984500
463,TPC,715,Mangsir 2078,NADDF,498984500
464,SPC,608,Mangsir 2078,NADDF,498984500
465,NYADI,1875,Mangsir 2078,NADDF,498984500
466,ADBL,53376,Mangsir 2078,NBF2,1120000000
467,BOKL,39773,Mangsir 2078,NBF2,1120000000
468,CCBL,52571,Mangsir 2078,NBF2,1120000000
469,CZBIL,48731,Mangsir 2078,NBF2,1120000000
470,EBL,12486,Mangsir 2078,NBF2,1120000000
471,GBIME,62421,Mangsir 2078,NBF2,1120000000
472,HBL,24715,Mangsir 2078,NBF2,1120000000
473,MBL,41762,Mangsir 2078,NBF2,1120000000
474,MEGA,51598,Mangsir 2078,NBF2,1120000000
475,NBB,22400,Mangsir 2078,NBF2,1120000000
476,NBL,66182,Mangsir 2078,NBF2,1120000000
477,NCCB,52943,Mangsir 2078,NBF2,1120000000
478,NIBPO,93321,Mangsir 2078,NBF2,1120000000
479,NICA,8635,Mangsir 2078,NBF2,1120000000
480,NMB,24765,Mangsir 2078,NBF2,1120000000
481,PRVU,35964,Mangsir 2078,NBF2,1120000000
482,PCBL,40000,Mangsir 2078,NBF2,1120000000
483,SANIMA,44263,Mangsir 2078,NBF2,1120000000
484,SRBL,47748,Mangsir 2078,NBF2,1120000000
485,GBBL,30212,Mangsir 2078,NBF2,1120000000
486,JBBL,17517,Mangsir 2078,NBF2,1120000000
487,KSBBL,5247,Mangsir 2078,NBF2,1120000000
488,MLBL,5358,Mangsir 2078,NBF2,1120000000
489,MNBBL,14522,Mangsir 2078,NBF2,1120000000
490,SHINE,27787,Mangsir 2078,NBF2,1120000000
491,MFIL,6000,Mangsir 2078,NBF2,1120000000
492,AKBSL,765,Mangsir 2078,NBF2,1120000000
493,ALBSL,9768,Mangsir 2078,NBF2,1120000000
494,CBBL,11383,Mangsir 2078,NBF2,1120000000
