,Stock,Quantity,Month,MFundName,Fund Size
66,RULB,90,BAISAKH 2079,CMF1,820000000
67,RMDC,2278,BAISAKH 2079,CMF1,820000000
68,SABSL,9,BAISAKH 2079,CMF1,820000000
69,SKBBL,10905,BAISAKH 2079,CMF1,820000000
70,SWBBL,12071,BAISAKH 2079,CMF1,820000000
71,NIL,17131,BAISAKH 2079,CMF1,820000000
72,NLG,2420,BAISAKH 2079,CMF1,820000000
73,PRIN,2487,BAISAKH 2079,CMF1,820000000
74,PIC,16283,BAISAKH 2079,CMF1,820000000
75,SIC,14464,BAISAKH 2079,CMF1,820000000
76,SICL,26149,BAISAKH 2079,CMF1,820000000
77,SIL,16385,BAISAKH 2079,CMF1,820000000
78,MMF1,50000,BAISAKH 2079,CMF1,820000000
79,NIBLSF,250000,BAISAKH 2079,CMF1,820000000
80,HDL,520,BAISAKH 2079,CMF1,820000000
81,SHIVM,1724,BAISAKH 2079,CMF1,820000000
82,CIT,696,BAISAKH 2079,CMF1,820000000
83,NTC,54,BAISAKH 2079,CMF1,820000000
84,NRIC,500,BAISAKH 2079,CMF1,820000000
85,CYC,922,BAISAKH 2079,CMF1,820000000
86,SAMAJ,195,BAISAKH 2079,CMF1,820000000
87,UPAKAR,551,BAISAKH 2079,CMF1,820000000
88,BHL,4265,BAISAKH 2079,CMF1,820000000
89,RFPL,6370,BAISAKH 2079,CMF1,820000000
90,ADBL,11562,BAISAKH 2079,CMF2,560000000
91,EBL,362,BAISAKH 2079,CMF2,560000000
92,GBIME,46974,BAISAKH 2079,CMF2,560000000
93,HBL,27031,BAISAKH 2079,CMF2,560000000
94,KBL,43354,BAISAKH 2079,CMF2,560000000
95,LBL,16624,BAISAKH 2079,CMF2,560000000
96,MEGA,50813,BAISAKH 2079,CMF2,560000000
97,NABIL,10142,BAISAKH 2079,CMF2,560000000
98,MBL,30564,BAISAKH 2079,CMF2,560000000
99,NBB,2464,BAISAKH 2079,CMF2,560000000
100,NBL,1897,BAISAKH 2079,CMF2,560000000
101,NIB,5630,BAISAKH 2079,CMF2,560000000
102,NIBPO,683,BAISAKH 2079,CMF2,560000000
103,SBI,1035,BAISAKH 2079,CMF2,560000000
104,NICA,28380,BAISAKH 2079,CMF2,560000000
105,NMB,46185,BAISAKH 2079,CMF2,560000000
106,PRVU,47199,BAISAKH 2079,CMF2,560000000
107,PCBL,41050,BAISAKH 2079,CMF2,560000000
108,SANIMA,31628,BAISAKH 2079,CMF2,560000000
109,SBL,34501,BAISAKH 2079,CMF2,560000000
110,SCB,300,BAISAKH 2079,CMF2,560000000
111,EDBL,1421,BAISAKH 2079,CMF2,560000000
112,GBBL,5598,BAISAKH 2079,CMF2,560000000
113,JBBL,10884,BAISAKH 2079,CMF2,560000000
114,LBBL,10400,BAISAKH 2079,CMF2,560000000
115,KSBBL,4160,BAISAKH 2079,CMF2,560000000
116,MLBL,3734,BAISAKH 2079,CMF2,560000000
117,MDB,2131,BAISAKH 2079,CMF2,560000000
118,MNBBL,13056,BAISAKH 2079,CMF2,560000000
119,SHINE,2461,BAISAKH 2079,CMF2,560000000
120,ICFC,6502,BAISAKH 2079,CMF2,560000000
121,GFCL,3721,BAISAKH 2079,CMF2,560000000
122,JFL,2530,BAISAKH 2079,CMF2,560000000
123,PFL,199,BAISAKH 2079,CMF2,560000000
124,SIFC,1128,BAISAKH 2079,CMF2,560000000
125,API,2300,BAISAKH 2079,CMF2,560000000
126,CHCL,1100,BAISAKH 2079,CMF2,560000000
127,GVL,2525,BAISAKH 2079,CMF2,560000000
128,MBJC,2290,BAISAKH 2079,CMF2,560000000
129,RADHI,1000,BAISAKH 2079,CMF2,560000000
130,SAHAS,30,BAISAKH 2079,CMF2,560000000
131,SHPC,9500,BAISAKH 2079,CMF2,560000000
132,ALICL,16799,BAISAKH 2079,CMF2,560000000
133,JLI,1315,BAISAKH 2079,CMF2,560000000
134,LICN,5972,BAISAKH 2079,CMF2,560000000
135,NLICL,7032,BAISAKH 2079,CMF2,560000000
136,NLIC,18376,BAISAKH 2079,CMF2,560000000
137,PLIC,11612,BAISAKH 2079,CMF2,560000000
138,SLI,192,BAISAKH 2079,CMF2,560000000
139,SLICL,10003,BAISAKH 2079,CMF2,560000000
140,CBBL,7399,BAISAKH 2079,CMF2,560000000
141,DDBL,16927,BAISAKH 2079,CMF2,560000000
142,FOWAD,2601,BAISAKH 2079,CMF2,560000000
143,GILB,200,BAISAKH 2079,CMF2,560000000
144,NUBL,9330,BAISAKH 2079,CMF2,560000000
145,ILBS,762,BAISAKH 2079,CMF2,560000000
146,JALPA,376,BAISAKH 2079,CMF2,560000000
147,JBLB,258,BAISAKH 2079,CMF2,560000000
148,LLBS,750,BAISAKH 2079,CMF2,560000000
149,RULB,160,BAISAKH 2079,CMF2,560000000
150,RMDC,1425,BAISAKH 2079,CMF2,560000000
151,MERO,2168,BAISAKH 2079,CMF2,560000000
152,MMFDB,407,BAISAKH 2079,CMF2,560000000
153,NMFBS,310,BAISAKH 2079,CMF2,560000000
154,NESDO,935,BAISAKH 2079,CMF2,560000000
155,SABSL,50,BAISAKH 2079,CMF2,560000000
156,SDLBSL,245,BAISAKH 2079,CMF2,560000000
157,SKBBL,10850,BAISAKH 2079,CMF2,560000000
158,SWBBL,12351,BAISAKH 2079,CMF2,560000000
159,VLBS,89,BAISAKH 2079,CMF2,560000000
160,NIL,14565,BAISAKH 2079,CMF2,560000000
161,NLG,3088,BAISAKH 2079,CMF2,560000000
162,PIC,15992,BAISAKH 2079,CMF2,560000000
163,PRIN,1087,BAISAKH 2079,CMF2,560000000
164,SIC,13980,BAISAKH 2079,CMF2,560000000
165,SICL,19532,BAISAKH 2079,CMF2,560000000
166,SIL,12880,BAISAKH 2079,CMF2,560000000
167,MMF1,50000,BAISAKH 2079,CMF2,560000000
168,NICSF,100000,BAISAKH 2079,CMF2,560000000
169,KEF,50000,BAISAKH 2079,CMF2,560000000
170,NIBSF2,200000,BAISAKH 2079,CMF2,560000000
171,RMF1,100000,BAISAKH 2079,CMF2,560000000
172,CIT,300,BAISAKH 2079,CMF2,560000000
173,HDL,170,BAISAKH 2079,CMF2,560000000
174,SHIVM,1330,BAISAKH 2079,CMF2,560000000
175,OHL,600,BAISAKH 2079,CMF2,560000000
176,TRH,886,BAISAKH 2079,CMF2,560000000
177,NRIC,750,BAISAKH 2079,CMF2,560000000
178,SAMAJ,195,BAISAKH 2079,CMF2,560000000
179,CYC,395,BAISAKH 2079,CMF2,560000000
180,ULBSL,236,BAISAKH 2079,CMF2,560000000
181,BHL,1828,BAISAKH 2079,CMF2,560000000
182,RFPL,2730,BAISAKH 2079,CMF2,560000000
183,CCBLPO,122559,BAISAKH 2079,GIMES1,1000000000
184,NIBPO,44749,BAISAKH 2079,GIMES1,1000000000
185,GBIME,3191,BAISAKH 2079,GIMES1,1000000000
186,MBL,31379,BAISAKH 2079,GIMES1,1000000000
187,LBL,6456,BAISAKH 2079,GIMES1,1000000000
188,NBB,44527,BAISAKH 2079,GIMES1,1000000000
189,CCBL,123412,BAISAKH 2079,GIMES1,1000000000
190,CBL,24659,BAISAKH 2079,GIMES1,1000000000
191,CZBIL,81366,BAISAKH 2079,GIMES1,1000000000
192,ADBL,7100,BAISAKH 2079,GIMES1,1000000000
193,EBL,4660,BAISAKH 2079,GIMES1,1000000000
194,SANIMA,9696,BAISAKH 2079,GIMES1,1000000000
195,SCB,22844,BAISAKH 2079,GIMES1,1000000000
196,PCBL,3500,BAISAKH 2079,GIMES1,1000000000
197,BOKL,1,BAISAKH 2079,GIMES1,1000000000
198,SBL,43,BAISAKH 2079,GIMES1,1000000000
199,KSBBL,197000,BAISAKH 2079,GIMES1,1000000000
200,JBBL,1203,BAISAKH 2079,GIMES1,1000000000
201,SADBL,14244,BAISAKH 2079,GIMES1,1000000000
202,GBBL,200,BAISAKH 2079,GIMES1,1000000000
203,LBBL,553,BAISAKH 2079,GIMES1,1000000000
204,MLBL,300,BAISAKH 2079,GIMES1,1000000000
205,AKBSL,940,BAISAKH 2079,GIMES1,1000000000
206,SKBBL,7997,BAISAKH 2079,GIMES1,1000000000
207,NLBBL,1,BAISAKH 2079,GIMES1,1000000000
208,ACLBSL,1001,BAISAKH 2079,GIMES1,1000000000
209,SAMAJ,391,BAISAKH 2079,GIMES1,1000000000
210,SWBBL,116,BAISAKH 2079,GIMES1,1000000000
211,FMDBL,112880,BAISAKH 2079,GIMES1,1000000000
212,MSLB,38,BAISAKH 2079,GIMES1,1000000000
213,JALPA,1740,BAISAKH 2079,GIMES1,1000000000
214,RULB,2833,BAISAKH 2079,GIMES1,1000000000
215,RMDC,159,BAISAKH 2079,GIMES1,1000000000
216,NESDO,2763,BAISAKH 2079,GIMES1,1000000000
217,MERO,1,BAISAKH 2079,GIMES1,1000000000
218,GFCL,96802,BAISAKH 2079,GIMES1,1000000000
219,MFIL,65233,BAISAKH 2079,GIMES1,1000000000
220,MEN,37889,BAISAKH 2079,GIMES1,1000000000
221,HPPL,119922,BAISAKH 2079,GIMES1,1000000000
222,HURJA,140758,BAISAKH 2079,GIMES1,1000000000
223,SPDL,6223,BAISAKH 2079,GIMES1,1000000000
224,GLH,199041,BAISAKH 2079,GIMES1,1000000000
225,NGPL,76434,BAISAKH 2079,GIMES1,1000000000
226,MBJC,30000,BAISAKH 2079,GIMES1,1000000000
227,UPPER,14626,BAISAKH 2079,GIMES1,1000000000
228,GVL,10417,BAISAKH 2079,GIMES1,1000000000
229,BHL,6094,BAISAKH 2079,GIMES1,1000000000
230,CHCL,273,BAISAKH 2079,GIMES1,1000000000
231,PLI,39517,BAISAKH 2079,GIMES1,1000000000
232,PLIC,3299,BAISAKH 2079,GIMES1,1000000000
233,SLICL,1,BAISAKH 2079,GIMES1,1000000000
234,RBCLPO,6422,BAISAKH 2079,GIMES1,1000000000
235,EICPO,16273,BAISAKH 2079,GIMES1,1000000000
236,EIC,1,BAISAKH 2079,GIMES1,1000000000
237,CGH,1453,BAISAKH 2079,GIMES1,1000000000
238,CMF1,2762790,BAISAKH 2079,GIMES1,1000000000
239,NEF,143133,BAISAKH 2079,GIMES1,1000000000
240,NICGF,51789,BAISAKH 2079,GIMES1,1000000000
241,LEMF,156300,BAISAKH 2079,GIMES1,1000000000
242,SFMF,2957676,BAISAKH 2079,GIMES1,1000000000
243,SAEF,11017,BAISAKH 2079,GIMES1,1000000000
244,SEF,672866,BAISAKH 2079,GIMES1,1000000000
245,NBF2,14205,BAISAKH 2079,GIMES1,1000000000
246,PSF,594800,BAISAKH 2079,GIMES1,1000000000
247,SIGS2,14700,BAISAKH 2079,GIMES1,1000000000
248,SLCF,500000,BAISAKH 2079,GIMES1,1000000000
249,KEF,5200,BAISAKH 2079,GIMES1,1000000000
250,NIBLPF,13815,BAISAKH 2079,GIMES1,1000000000
251,NRIC,26172,BAISAKH 2079,GIMES1,1000000000
252,CIT,9637,BAISAKH 2079,GIMES1,1000000000
253,NRN,2000,BAISAKH 2079,GIMES1,1000000000
254,HDL,8985,BAISAKH 2079,GIMES1,1000000000
255,SHIVM,2000,BAISAKH 2079,GIMES1,1000000000
256,SANIMA,30649,BAISAKH 2079,KEF,1000000000
257,NICA,45568,BAISAKH 2079,KEF,1000000000
258,MBL,40756,BAISAKH 2079,KEF,1000000000
259,SBL,47813,BAISAKH 2079,KEF,1000000000
260,CZBIL,22686,BAISAKH 2079,KEF,1000000000
261,PRVU,37991,BAISAKH 2079,KEF,1000000000
262,NIBPO,52760,BAISAKH 2079,KEF,1000000000
263,NMB,26876,BAISAKH 2079,KEF,1000000000
264,LBL,59315,BAISAKH 2079,KEF,1000000000
265,ADBL,12000,BAISAKH 2079,KEF,1000000000
266,GBIME,66228,BAISAKH 2079,KEF,1000000000
267,EBL,20737,BAISAKH 2079,KEF,1000000000
268,SCB,11109,BAISAKH 2079,KEF,1000000000
269,MNBBL,39329,BAISAKH 2079,KEF,1000000000
270,LBBL,5650,BAISAKH 2079,KEF,1000000000
271,GBBL,9101,BAISAKH 2079,KEF,1000000000
272,NUBL,18082,BAISAKH 2079,KEF,1000000000
273,CBBL,9639,BAISAKH 2079,KEF,1000000000
274,FOWAD,4107,BAISAKH 2079,KEF,1000000000
275,LLBS,20431,BAISAKH 2079,KEF,1000000000
276,SWBBL,3815,BAISAKH 2079,KEF,1000000000
277,MLBSL,12,BAISAKH 2079,KEF,1000000000
278,MLBS,1000,BAISAKH 2079,KEF,1000000000
279,NICLBSL,7688,BAISAKH 2079,KEF,1000000000
280,JALPA,1740,BAISAKH 2079,KEF,1000000000
281,NESDO,2763,BAISAKH 2079,KEF,1000000000
282,SKBBL,1012,BAISAKH 2079,KEF,1000000000
283,LICN,5718,BAISAKH 2079,KEF,1000000000
284,NLICL,24363,BAISAKH 2079,KEF,1000000000
285,ULI,21265,BAISAKH 2079,KEF,1000000000
286,RLI,14763,BAISAKH 2079,KEF,1000000000
287,GLICL,10836,BAISAKH 2079,KEF,1000000000
288,AIL,9386,BAISAKH 2079,KEF,1000000000
289,SIC,13427,BAISAKH 2079,KEF,1000000000
290,NIL,15796,BAISAKH 2079,KEF,1000000000
291,SIL,7000,BAISAKH 2079,KEF,1000000000
292,NICBF,542835,BAISAKH 2079,KEF,1000000000
293,SBCF,1226360,BAISAKH 2079,KEF,1000000000
294,NEF,119822,BAISAKH 2079,KEF,1000000000
295,PSF,500000,BAISAKH 2079,KEF,1000000000
296,NIBSF2,958500,BAISAKH 2079,KEF,1000000000
297,NMBHF1,195740,BAISAKH 2079,KEF,1000000000
298,NMB50,568600,BAISAKH 2079,KEF,1000000000
299,RMF1,1000000,BAISAKH 2079,KEF,1000000000
300,NICSF,1000000,BAISAKH 2079,KEF,1000000000
301,MMF1,436330,BAISAKH 2079,KEF,1000000000
302,HDL,892,BAISAKH 2079,KEF,1000000000
303,BNT,180,BAISAKH 2079,KEF,1000000000
304,AHPC,5417,BAISAKH 2079,KEF,1000000000
305,SAHAS,2327,BAISAKH 2079,KEF,1000000000
306,ADBL,41133,BAISAKH 2079,LEMF,1250000000
307,API,67376,BAISAKH 2079,LEMF,1250000000
308,AKPL,6000,BAISAKH 2079,LEMF,1250000000
309,AHPC,64449,BAISAKH 2079,LEMF,1250000000
310,ALBSL,1773,BAISAKH 2079,LEMF,1250000000
311,BOKL,4937,BAISAKH 2079,LEMF,1250000000
312,BPCL,1,BAISAKH 2079,LEMF,1250000000
313,CBBL,20757,BAISAKH 2079,LEMF,1250000000
314,CBL,53300,BAISAKH 2079,LEMF,1250000000
315,CCBL,61024,BAISAKH 2079,LEMF,1250000000
316,CHCL,72287,BAISAKH 2079,LEMF,1250000000
317,CIT,1377,BAISAKH 2079,LEMF,1250000000
318,CZBIL,25003,BAISAKH 2079,LEMF,1250000000
319,CMF1,1025435,BAISAKH 2079,LEMF,1250000000
320,DDBL,19210,BAISAKH 2079,LEMF,1250000000
321,EBL,52900,BAISAKH 2079,LEMF,1250000000
322,EDBL,6,BAISAKH 2079,LEMF,1250000000
323,GBIME,94872,BAISAKH 2079,LEMF,1250000000
324,GIC,1959,BAISAKH 2079,LEMF,1250000000
325,GILB,2842,BAISAKH 2079,LEMF,1250000000
326,GBLBS,13369,BAISAKH 2079,LEMF,1250000000
327,GVL,6842,BAISAKH 2079,LEMF,1250000000
328,GLICL,51611,BAISAKH 2079,LEMF,1250000000
329,HBL,29296,BAISAKH 2079,LEMF,1250000000
330,HGI,44550,BAISAKH 2079,LEMF,1250000000
331,HDL,5135,BAISAKH 2079,LEMF,1250000000
332,IGI,16906,BAISAKH 2079,LEMF,1250000000
333,JALPA,1143,BAISAKH 2079,LEMF,1250000000
334,JBLB,736,BAISAKH 2079,LEMF,1250000000
335,JLI,8291,BAISAKH 2079,LEMF,1250000000
336,KBL,21301,BAISAKH 2079,LEMF,1250000000
337,LBBL,59637,BAISAKH 2079,LEMF,1250000000
338,LGIL,8125,BAISAKH 2079,LEMF,1250000000
339,MBJC,2338,BAISAKH 2079,LEMF,1250000000
340,MLBSL,140,BAISAKH 2079,LEMF,1250000000
341,MBL,64155,BAISAKH 2079,LEMF,1250000000
342,MMFDB,4084,BAISAKH 2079,LEMF,1250000000
343,MNBBL,537,BAISAKH 2079,LEMF,1250000000
344,NABIL,7488,BAISAKH 2079,LEMF,1250000000
345,NBF2,450000,BAISAKH 2079,LEMF,1250000000
346,NLICL,45744,BAISAKH 2079,LEMF,1250000000
347,NBB,12049,BAISAKH 2079,LEMF,1250000000
348,NBL,34414,BAISAKH 2079,LEMF,1250000000
349,NCCB,5954,BAISAKH 2079,LEMF,1250000000
350,NIL,24511,BAISAKH 2079,LEMF,1250000000
351,NIFRA,251021,BAISAKH 2079,LEMF,1250000000
352,NICL,37069,BAISAKH 2079,LEMF,1250000000
353,NIBPO,64692,BAISAKH 2079,LEMF,1250000000
354,NLIC,11200,BAISAKH 2079,LEMF,1250000000
355,NRIC,21287,BAISAKH 2079,LEMF,1250000000
356,NESDO,1575,BAISAKH 2079,LEMF,1250000000
357,NICA,12195,BAISAKH 2079,LEMF,1250000000
358,NICLBSL,1266,BAISAKH 2079,LEMF,1250000000
359,NLBBL,241,BAISAKH 2079,LEMF,1250000000
360,NLG,24652,BAISAKH 2079,LEMF,1250000000
361,NMBMF,1,BAISAKH 2079,LEMF,1250000000
362,NMB,41475,BAISAKH 2079,LEMF,1250000000
363,NRN,8923,BAISAKH 2079,LEMF,1250000000
364,NUBL,13475,BAISAKH 2079,LEMF,1250000000
365,PCBL,51331,BAISAKH 2079,LEMF,1250000000
366,PRVU,87405,BAISAKH 2079,LEMF,1250000000
367,PRIN,2069,BAISAKH 2079,LEMF,1250000000
368,PLI,1918,BAISAKH 2079,LEMF,1250000000
369,PIC,7102,BAISAKH 2079,LEMF,1250000000
370,PICL,40038,BAISAKH 2079,LEMF,1250000000
371,RLI,1182,BAISAKH 2079,LEMF,1250000000
372,RMDC,5935,BAISAKH 2079,LEMF,1250000000
373,SDLBSL,255,BAISAKH 2079,LEMF,1250000000
374,SKBBL,4822,BAISAKH 2079,LEMF,1250000000
375,SGI,959,BAISAKH 2079,LEMF,1250000000
376,SLI,11078,BAISAKH 2079,LEMF,1250000000
377,SANIMA,79498,BAISAKH 2079,LEMF,1250000000
378,SBI,55602,BAISAKH 2079,LEMF,1250000000
379,SBL,12434,BAISAKH 2079,LEMF,1250000000
380,SCB,22864,BAISAKH 2079,LEMF,1250000000
381,SADBL,28850,BAISAKH 2079,LEMF,1250000000
382,SICL,12239,BAISAKH 2079,LEMF,1250000000
383,SIL,2320,BAISAKH 2079,LEMF,1250000000
384,SLBBL,2575,BAISAKH 2079,LEMF,1250000000
385,SRBL,73023,BAISAKH 2079,LEMF,1250000000
386,SLICL,14182,BAISAKH 2079,LEMF,1250000000
387,SWBBL,1539,BAISAKH 2079,LEMF,1250000000
388,ULI,8904,BAISAKH 2079,LEMF,1250000000
389,UMRH,1,BAISAKH 2079,LEMF,1250000000
390,UIC,13655,BAISAKH 2079,LEMF,1250000000
391,USLB,501,BAISAKH 2079,LEMF,1250000000
392,ULBSL,12500,BAISAKH 2079,LEMF,1250000000
393,ADBL,36000,BAISAKH 2079,LUK,652623600
394,AHPC,25620,BAISAKH 2079,LUK,652623600
395,BOKL,50000,BAISAKH 2079,LUK,652623600
396,BPCL,8000,BAISAKH 2079,LUK,652623600
397,CBBL,8500,BAISAKH 2079,LUK,652623600
398,CBL,15000,BAISAKH 2079,LUK,652623600
399,CCBL,12728,BAISAKH 2079,LUK,652623600
400,CHCL,16166,BAISAKH 2079,LUK,652623600
401,CZBIL,37000,BAISAKH 2079,LUK,652623600
402,DDBL,2558,BAISAKH 2079,LUK,652623600
403,EBL,19506,BAISAKH 2079,LUK,652623600
404,FMDBL,8000,BAISAKH 2079,LUK,652623600
405,GBBL,18560,BAISAKH 2079,LUK,652623600
406,GBIME,29089,BAISAKH 2079,LUK,652623600
407,GILB,1020,BAISAKH 2079,LUK,652623600
408,GBLBS,14530,BAISAKH 2079,LUK,652623600
409,GVL,1700,BAISAKH 2079,LUK,652623600
410,GLICL,9000,BAISAKH 2079,LUK,652623600
411,HGI,7465,BAISAKH 2079,LUK,652623600
412,HDL,300,BAISAKH 2079,LUK,652623600
413,IGI,2205,BAISAKH 2079,LUK,652623600
414,KSBBL,1499,BAISAKH 2079,LUK,652623600
415,KBL,28001,BAISAKH 2079,LUK,652623600
416,LGIL,9477,BAISAKH 2079,LUK,652623600
417,MEGA,32560,BAISAKH 2079,LUK,652623600
418,NABIL,6361,BAISAKH 2079,LUK,652623600
419,NBF2,152800,BAISAKH 2079,LUK,652623600
420,NEF,22722,BAISAKH 2079,LUK,652623600
421,NLICL,22818,BAISAKH 2079,LUK,652623600
422,NBB,37500,BAISAKH 2079,LUK,652623600
423,NBL,47999,BAISAKH 2079,LUK,652623600
424,NCCB,13026,BAISAKH 2079,LUK,652623600
425,NIFRA,48578,BAISAKH 2079,LUK,652623600
426,NICL,18392,BAISAKH 2079,LUK,652623600
427,NIBPO,29416,BAISAKH 2079,LUK,652623600
428,NRIC,12861,BAISAKH 2079,LUK,652623600
429,NIBLSF,250000,BAISAKH 2079,LUK,652623600
430,NICBF,399700,BAISAKH 2079,LUK,652623600
431,NICA,9000,BAISAKH 2079,LUK,652623600
432,NICLBSL,4991,BAISAKH 2079,LUK,652623600
433,NLG,9583,BAISAKH 2079,LUK,652623600
434,NMB50,46500,BAISAKH 2079,LUK,652623600
435,NMBHF1,34810,BAISAKH 2079,LUK,652623600
436,NMB,50435,BAISAKH 2079,LUK,652623600
437,NRN,373,BAISAKH 2079,LUK,652623600
438,NUBL,9490,BAISAKH 2079,LUK,652623600
439,PCBL,13380,BAISAKH 2079,LUK,652623600
440,PRVU,47502,BAISAKH 2079,LUK,652623600
441,PRIN,17074,BAISAKH 2079,LUK,652623600
442,PIC,17490,BAISAKH 2079,LUK,652623600
443,PICL,17926,BAISAKH 2079,LUK,652623600
444,RMDC,8000,BAISAKH 2079,LUK,652623600
445,SANIMA,49166,BAISAKH 2079,LUK,652623600
446,SBL,34500,BAISAKH 2079,LUK,652623600
447,SCB,18169,BAISAKH 2079,LUK,652623600
448,SADBL,8500,BAISAKH 2079,LUK,652623600
449,SHINE,23000,BAISAKH 2079,LUK,652623600
450,SICL,8837,BAISAKH 2079,LUK,652623600
451,SRBL,12892,BAISAKH 2079,LUK,652623600
452,SFMF,30000,BAISAKH 2079,LUK,652623600
453,SLICL,9000,BAISAKH 2079,LUK,652623600
454,UPPER,4000,BAISAKH 2079,LUK,652623600
455,ADBL,3000,BAISAKH 2079,NADDF,498984500
456,NBL,8710,BAISAKH 2079,NADDF,498984500
457,SANIMA,4680,BAISAKH 2079,NADDF,498984500
458,CCBL,6345,BAISAKH 2079,NADDF,498984500
459,SRBL,2666,BAISAKH 2079,NADDF,498984500
460,GBIME,1100,BAISAKH 2079,NADDF,498984500
461,PCBL,5510,BAISAKH 2079,NADDF,498984500
462,NABIL,1336,BAISAKH 2079,NADDF,498984500
463,KSBBL,1467,BAISAKH 2079,NADDF,498984500
464,CBBL,6540,BAISAKH 2079,NADDF,498984500
465,MLBSL,536,BAISAKH 2079,NADDF,498984500
466,NUBL,5005,BAISAKH 2079,NADDF,498984500
467,JBLB,3000,BAISAKH 2079,NADDF,498984500
468,MKLB,814,BAISAKH 2079,NADDF,498984500
469,MLBS,354,BAISAKH 2079,NADDF,498984500
470,JALPA,522,BAISAKH 2079,NADDF,498984500
471,RULB,850,BAISAKH 2079,NADDF,498984500
472,NESDO,829,BAISAKH 2079,NADDF,498984500
473,ALICL,4562,BAISAKH 2079,NADDF,498984500
474,NLICL,5500,BAISAKH 2079,NADDF,498984500
475,NLIC,1000,BAISAKH 2079,NADDF,498984500
476,SLICL,3422,BAISAKH 2079,NADDF,498984500
477,ULI,4195,BAISAKH 2079,NADDF,498984500
478,SLI,4000,BAISAKH 2079,NADDF,498984500
479,AIL,1000,BAISAKH 2079,NADDF,498984500
